,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
52,d3a3dbef-1e67-49a0-939d-761d3ed7b891,Alvin Khah,https://play-lh.googleusercontent.com/a-/ALV-UjXzURmbW6K2H9rku3IoN80wo4fvTqDzwuv5qhWy453GKGo,"Easy to use, clear info and rapid yet secure transactions. Highly recommend.",5,0,2.15.0,16/11/2023 10:29,"Hey Alvin! We've gotta say, your app-solutely awesome review had us doing a victory dance. 💜 We're glad our GXS app is easy to use and thank you so much for your 5-star review! 🤩",16/11/2023 11:53,2.15.0
53,d3a14339-4669-41eb-881b-3437ccd4d785,Shaifuddin Saptoe,https://play-lh.googleusercontent.com/a-/ALV-UjVuKH4dmp9yywnhlyJbgss1APufTVUNAG356WAtmbncIgLn,Ease of use and payments,5,0,2.15.0,16/11/2023 9:24,"Hey Shaifuddin, you've just made our day with your incredible app-tastic feedback! 🎉 Glad to know that our app is easy to use! 💜",16/11/2023 10:03,2.15.0
54,71d563e6-1e7e-4d4a-83d6-f602d2705d08,Hulkster Hakim,https://play-lh.googleusercontent.com/a/ACg8ocLe962VdqkBnm8psF3bn07Vu4krRg8YVYuaVG0Fo7v3=mo,Easy to use & very helpful 👌,5,0,2.15.0,16/11/2023 7:14,Hi there! 🤗 We can't thank you enough for leaving a 5-star review. We're glad to hear that our app has met your expectations and that you've had a positive experience. We really appreciate the support! 🤩💜,16/11/2023 7:49,2.15.0
55,179bc3c5-f4e6-47bd-b3d1-c8027aefcb1e,Tat Keong Ng,https://play-lh.googleusercontent.com/a/ACg8ocKliEZk8Uv3F0IR6qlcEq_tQ17tZVEuSkXw0k9IAa7f=mo,"Dumbest banking app ever. Get your own people to put 5*, never seen such app before, if you are good then make the app good and give 3.48%",1,4,2.15.0,14/11/2023 12:04,"We're sorry to hear you feel that way, Tat Keong. Your feedback matters to us, and we're constantly working on improvements. If you have any specific features in mind, let us know! We'd love to make our app better for you. Thanks for sharing your thoughts.🙏",14/11/2023 13:48,2.15.0
56,184e71fc-0b8e-4a36-b529-846601f14cea,Zam Bert,https://play-lh.googleusercontent.com/a-/ALV-UjVlf2RqLPnf-dIJG0SpjzgVoZYquJk1VHVtfHGWi84GXK0,Been waiting since july to open an account.. Remembered that i sign up for early access first time round and was told would be informed once new slots are available for sign up.. As weeks goes by i see that other people were invited to open an account but not me.. Now 4 mths later am trying again and signed up again for early access..,1,0,2.15.0,12/11/2023 14:45,"Hi Zam! 💜Thank you for your interest in opening a GXS Savings Account. As of now, slots for the GXS Savings Account have been taken up. We're working to open up new slots as soon as we can. We hope to serve you as soon as we can! 🙏🚀",12/11/2023 15:50,2.15.0
57,a76568f0-e2a6-4499-8271-c434c835145f,Sajeev Kamalasanan,https://play-lh.googleusercontent.com/a-/ALV-UjVcW4joKPCvy1hUOsKSycYP0ggPjGogwD9JVUGh7CEnPA,Easy & fast approval of loan with reasonable interest rates. GXS is giving other banks a run for their $$$. All the best GXS Bank!,5,0,2.15.0,11/11/2023 11:02,"Hi Sajeev! Thank you for your wonderful feedback. Your review made our day! Great to know that you like the app hassle free and fast loan approval and also the interest rates we offer. We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you.🙏🤩💜",11/11/2023 11:57,2.15.0
58,30b954e3-67fb-4b2d-abaa-716d4e5fe06b,Eileen Tan Seok Hwee,https://play-lh.googleusercontent.com/a/ACg8ocLtdcdeiceriOgB6j55DSQXNdT-GW-5hC1IXTGTf6uztJU=mo,Ease of use.,5,0,2.15.0,11/11/2023 4:48,Hey Eileen! We're glad to hear that our app has met your expectations and that you've had a positive experience. Thank you and we really appreciate your support! 💜,11/11/2023 5:21,2.15.0
59,53e780f8-d313-4b1c-8d0f-2468af529cc1,Eric Leong,https://play-lh.googleusercontent.com/a/ACg8ocLvg1WsHrYv0h1dKIlVaiYjz5ft9f62BFxe7f2bM9Dd=mo,Great bank..Good interest rate,5,0,2.15.0,10/11/2023 16:50,Hi Eric! We appreciate your 5 stars review. We are thrilled to know that you like the interest rate we offer for our account! Thanks for taking the time to leave your feedback! We strive to serve you better! 🙏 💜 🚀,10/11/2023 18:50,2.15.0
60,5e12c189-d786-43fe-b0ee-38d985c2ed24,Raihanah Rahmat,https://play-lh.googleusercontent.com/a/ACg8ocLhyfD5XzKEz0pJxXn3SWCsanNk-wg9fYjqGmIFziSu=mo,Super efficient 👍,5,0,2.15.0,10/11/2023 16:45,"Hey Raihanah! Thank you for your 5 stars review. We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you.🙏🤩 Thank you for your support and please keep using the GXS app! 💜",10/11/2023 18:07,2.15.0
61,8158c228-5de9-4ca1-a1d6-3dfe15dd55d2,Trinh Zhong,https://play-lh.googleusercontent.com/a-/ALV-UjWgCz-u-ehiLVrQ_tCVvvBAxWMEw9n0kNcSd6a1EGrMMg,Easy of use,5,0,,10/11/2023 15:19,We're delighted to receive your 5-star rating and appreciate your feedback! 👍 Thank you for continued support in using our app! 💜,10/11/2023 16:19,
62,8d1df5ed-6c99-4742-a7db-34aa65bad151,PeterPaul Yep,https://play-lh.googleusercontent.com/a-/ALV-UjXXOTXudO6rNPFP6Pv7OZXEPKjJzWcpNVnWNFlk9Vi1PkQ,Ease of use,5,1,2.15.0,10/11/2023 15:07,Hey there! We're so glad to hear that our app has met your expectations and that you've had a positive experience. 💜 Thank you for your 5-star rating and for being a loyal customer! 🤗,10/11/2023 16:26,2.15.0
63,9d4c99f2-f342-4680-a1e9-f013d236a0b1,Be sensible & Logic,https://play-lh.googleusercontent.com/a-/ALV-UjWZQBn-hVx_-uGnKjlyETIZKn76G1eG_046O2rffMCKVg,Superb,5,0,2.15.0,10/11/2023 14:50,Hey there! Your 5-star rating means a lot to us and we're grateful for your positive feedback. 🙏 Thank you for your support and for using the GXS app! 💜,10/11/2023 16:07,2.15.0
64,a5905dd0-f83c-4e84-9a67-b0e55cad9099,Brendan Chew,https://play-lh.googleusercontent.com/a/ACg8ocITZ1nW2RpldXYC_UFyDDJWxe-ClVfA4ge-ouH8pYn5=mo,Almost perfect; I want to transfer via bank account number but they do no allow me to save the bank details so I'm stuck twitch manually entering the details everytime when I need to do transfer which can be prone to human error.,4,11,2.15.0,9/11/2023 17:04,"Thank you for sharing your suggestion with us, Brendan.💜 While we do not have that feature for now, rest assured that this is captured as part of our continuous improvement process.🚀",9/11/2023 17:38,2.15.0
65,522cec13-4d93-4ceb-9877-3dc00a9d6ca6,Muhd Shah,https://play-lh.googleusercontent.com/a/ACg8ocKxpSdNToT0EYY6cgTap8htnF8JLhc08DHcb33s0NVf=mo,"Terrible, don't use this bank",1,1,2.15.0,9/11/2023 5:27,"Hey, Shah! This is not the experience that we’d want you to have. Could you please get in touch with us via email at help@gxs.com.sg or call at (+65) 3105 2055? We’d be happy to hear your thoughts and make things right for you! 🙏",9/11/2023 6:13,2.15.0
66,da07800a-5904-4672-b469-2544bd127af3,ANG DENNIS,https://play-lh.googleusercontent.com/a/ACg8ocIc4v_mG9O8MtFLDAPCRLrBgygiY56OMUtWJijSoKAX=mo,Friendly user,5,0,2.14.0,6/11/2023 17:04,Hi Dennis! Thank you for your 5 stars review. 💜We are thrilled to know that you like our app! We work hard to meet expectations like yours and we’re happy to hear we hit the mark for you.🙏🤩,10/11/2023 18:56,2.14.0
67,b502eefd-4066-4572-b338-e6ed3df60144,Cyrus Casper Nanana,https://play-lh.googleusercontent.com/a-/ALV-UjUvY-uGyfD5kWWRyGkuby6io4TCYd23Zi1X0t4aMap92R9S,Worst rate you will ever find. Bank interest are much more forgiving. This app calculate and told me about 8.5% Per/annum. Total outrageous. That's close to ah long rate . Horrible horrible. Straight away uninstalled,1,1,,4/11/2023 16:47,Hey there! Thank you for your feedback and we’re sorry to make you feel this way. 🙏 Please feel free to contact us via our 24/7 hotline at (+65) 3105 2055 so that we can address your concerns directly. We're all ears. 💜,4/11/2023 17:39,
68,56782ae6-230f-4925-89af-6e9c2a20be59,Lee Hock Leong (John),https://play-lh.googleusercontent.com/a-/ALV-UjXrD3zbfxqBUEiCkA2xfq7QAzbe3r6aXxw8FJp6siNZGg4,I hope the GXS Bank can given the interest 10% p.a as deposit $1 into the saving account as a free gift .,3,3,2.14.0,30/10/2023 10:30,"Thanks for sharing your suggestion with us, John.❤ We appreciate your support, and do stay tuned to our social media for more exciting news! 🚀🙏",30/10/2023 11:15,2.14.0
69,44ff666b-968d-4e92-9ffc-269ccd3a1cdd,Gilbert Zhuo,https://play-lh.googleusercontent.com/a-/ALV-UjUEarWKum21IZwmzJ6RgDll7NXITzh3bh8DSdCuf5MsHVQ,False advertising of rates.,1,2,2.14.0,25/10/2023 0:43,Hi Gilbert! Thank you for bringing this to our attention. We apologize if you found our rates to be misleading. We take feedback seriously and are committed to further improvement. Please contact our support team hotline at (+65) 3105 2055 so that we can address your concerns directly. We're here 24/7. Thank you! 🙏,25/10/2023 6:44,2.14.0
70,ac6c71af-4648-47f2-b7ba-5adda442230f,Lee Jia Xing,https://play-lh.googleusercontent.com/a/ACg8ocL-FLaK6ct3RQfJ8GWg8Py43BvnJH8mKIm4rtD-_zfU=mo,"Gxs is simple and easy to use, with a saving account/pocket that has no TnC. But not being able to add payees for FAST transfer is quite a setback and detrimental considering it as a basic common banking service that most people do. As a digital bank, isn't it pertinent to include basic online banking service like adding of payee?",3,13,2.13.0,20/10/2023 7:24,Hi Jiaxing! We’re sorry to make you feel that way! We really appreciate your valuable feedback and rest assured that it is an essential part of our continuous improvement process. 🚀💜,20/10/2023 8:41,2.13.0
71,4ce54f4a-81f4-4f90-81bc-c9331b0facec,Benjamin Loh,https://play-lh.googleusercontent.com/a/ACg8ocLltvv0-eZu3zRipryj61o4OVXnkHcoFkdmMCRP-ari=mo,"Closed my account without giving me any reason. Just started to put money in the account to earn interest, merely only earned $4 of interest in total.",1,1,,13/10/2023 11:20,"Hey Benjamin! If you have any account-related concerns, just give us a ring anytime at our 24/7 hotline: (+65) 3105 2055. We're all ears.💜",13/10/2023 12:04,
72,7b0f0e86-689e-4dea-86d1-80d3bff1d30f,k.naresh kumar,https://play-lh.googleusercontent.com/a/ACg8ocJUr9GnYvqVDzHYSxOUFCQbtQ71BnucmQGHhRSDjBzVsw=mo,"Fast and easier way to get the loan amount, as a foreigner i cant make but my friend helped me, it will be useful if foreigner also can borrow.. This is a suggestion.. Thanks",5,1,,12/10/2023 14:42,"Hey there, thank you for the feedback & suggestions. We are aiming to be more inclusive, and in the future, we hope to be able to offer our services to you.",12/10/2023 16:37,
73,4d67fbef-5869-4e4f-9173-c3a5a2f7226d,Jeffrey Tan,https://play-lh.googleusercontent.com/a-/ALV-UjXFPoznlJgxRRY_OD6BF6tDOywB3L1boyTwEXWbzmoLefI,Ssucks,1,0,2.12.0,11/10/2023 9:35,"We're sorry to hear about your experience, Jeffrey. We take all feedback seriously and would like to know more about the issues you faced. Please don't hesitate to reach out to us through our hotline at (+65) 3105 2055 or email us at hep@gxs.com.sg. We'll be glad to assist and improve our services. 🙏",11/10/2023 10:23,2.12.0
74,c493cfeb-ff1a-451a-8278-fb911078494f,Grace Ho,https://play-lh.googleusercontent.com/a-/ALV-UjXreQXwLpjpbKwqP7isY9f5IvC7tVWWr2gQpdTytZgG9ug,Seems to be full. Unable to sign up. Uninstalling since it is the case.,1,2,2.12.0,8/10/2023 22:02,"Hi Grace! Thank you for your support in our GXS Savings account. Currently, all GXS Savings Account slots have been taken up for now! We’re working to open new slots as soon as possible.🙏 Stay tuned to our social media channels for the latest updates!",8/10/2023 23:37,2.12.0
75,21b9602a-cf4b-4b19-829d-fb2b68903df3,El Sptr,https://play-lh.googleusercontent.com/a/ACg8ocKqwDQprDRGf1R-Ywr9WujJLgOnWm3BECBoqzsiSdLM=mo,"1) long waiting list 2) everytime i log into waiting list, it's as if I'm not in the waiting list as they ask me to sign up to be in the waiting list 🙄 alr 4 time alr 3) of course I'm still not in the GXS list Had sent light for the long wait. Meanwhile while it isn't approved I'll delete since I won't be able to use it. 😑 No spaces.",1,6,2.12.0,8/10/2023 18:15,Hi there! Thank you for your patience and support! Your feedback matters to us.💜 All slots for our invitations have been filled. We're working to open up new slots for you as soon as we can! 🙏,30/8/2023 9:32,2.12.0
76,3be5596d-42aa-4311-b7c5-a4cceb768e2c,anurag chauhan,https://play-lh.googleusercontent.com/a-/ALV-UjVnseE7INWa_0t6eKz_w-U2erxZIiHvMxBa5thNZxei-tA,"Pathetic app and support. Paynow qr, which is the only way to spend money from this bank account is not working for months and support is providing meaningless replies",1,5,2.12.0,7/10/2023 22:03,Hey there! We're really sorry to hear about your experience with our GXS app and truly apologize for any inconvenience caused. 🙏 We understand the importance of this matter and rest assured that we're here to help. 💜 Please do not hesitate to reach out to us via our 24x7 hotline at (+65) 3105 2055 or chat with us at our in-app Help Centre.,7/10/2023 23:13,2.12.0
77,7ee70fa0-5d21-40f4-a2f5-607914d6131c,Doreen Z,https://play-lh.googleusercontent.com/a-/ALV-UjWo9s1mt9RpQm0_AhjxSmwL0glpygd4B8eYE6tuItSFvNE,"You are welcome! I had hoped to keep more money long term but after only 1 month with GXS, your interest rate dropped greatly! Please have ""Add Payee"" to reduce errors - no Copy & Paste so we need to memorise long account numbers! Jul2023 Review - Seamless transactions. Great fun bank to bank with. I like the pockets idea where I am able to see where my goals are heading! The interest is the icing on the cake! Great UI and UX! Easiest digital bank to use! Thank you very much, Dev & Team!",4,9,2.12.0,7/10/2023 0:38,"Hi Doreen! 💜 We are happy that you like our app! Your review really made our day, and we are definitely striving to improve our products to serve you better. 🚀",7/10/2023 1:16,2.12.0
78,421d70c5-5a76-4ca2-9599-e09a0f949b1a,Sakiren “Kiren” Abdul Hamid,https://play-lh.googleusercontent.com/a/ACg8ocIIbagDU2VxLml5ImxM1GWgnu6eWMDtLXx8CgWKJA4J5mE=mo,It really helps when really in need. So easy to do it. It's at your fingertips.,5,0,2.12.0,6/10/2023 4:04,Hey there! We are happy that you enjoyed the app and your review really made our day! 💜 Thank you and we really appreciate your support! 🚀,6/10/2023 4:45,2.12.0
79,6a259e0d-de35-477f-bba3-c068c37b06a3,Aliff luffy,https://play-lh.googleusercontent.com/a/ACg8ocJZj2sgOob9ZEl5rNpsVyeqU-nM61lLKstuTJ63FDw4=mo,Easy to apply good full amount of loan given compare to outside or lending bee ... or they never cut your loan amouny . interest can be save if payment early. multiple loan also can.. only it could be better if can increase loan amount after loan given .. or can be resgistet again once deleted.,5,4,2.12.0,5/10/2023 4:01,Hi Aliff! We are happy that you like our app! This 5-star review made our day! We are definitely striving to improve our products to serve you better. 💜🚀,5/10/2023 4:38,2.12.0
80,76acf71b-a4cc-4fab-9642-a735b1fb71b5,elanggo soundaraju,https://play-lh.googleusercontent.com/a-/ALV-UjWjH70LLIHz0YyLkoSTBJQ64Q0bABebhQlHvhL-IH1_Bw,Good app😃,5,0,2.12.0,2/10/2023 16:07,Your appreciation and support bring us joy and happiness. Thank you and we will strive to keep doing better!,2/10/2023 16:54,2.12.0
81,cfd2661c-d890-4800-a37a-a8a5e15d5142,Fussfree SG,https://play-lh.googleusercontent.com/a/ACg8ocIXbB5kyhdSQIP66qbe7NfcqH8YvgIOBXECTNfsDUgV=mo,"The UIUX of the app is definitely the best amongst the banks right now, looking forward to more products",5,2,2.7.1,29/9/2023 18:11,"We're thrilled to hear that our app has won your heart and become your digital sidekick. 💜 We're already brainstorming new features and products, so stay tuned! 🚀",29/9/2023 21:05,2.7.1
82,0ed2ef94-99fe-4dca-bc2f-86b1ac26cf68,ichange,https://play-lh.googleusercontent.com/a-/ALV-UjXu9EEhKCj8PEUfY4EnH7TLoFT7GJReSDyjGrni9X58MwnA,Good job GXS,5,0,2.12.0,29/9/2023 17:22,Hello there! You've just made our day with your incredible app-tastic feedback! 🎉,29/9/2023 21:14,2.12.0
83,da48d12e-943e-4674-88e1-b8b2dccdebe4,Jyoti Dhas,https://play-lh.googleusercontent.com/a-/ALV-UjWbgvaC_tZKM3iweak_9yqKRWlemLIf-8rV6A_le3FqP3By,Awesome app for use,5,1,2.12.0,29/9/2023 15:45,Hey Jyoti! We are happy that you like our app! This review made our day! 😊 We're also excited to have you on board! 🚀,29/9/2023 16:33,2.12.0
84,d9e4f878-5c01-44be-8ab7-792bb2e00ad2,Jessie Macatangay,https://play-lh.googleusercontent.com/a/ACg8ocL88HTTA6fArK_A-waTAETsjn1LkkGoHHsmNHvyb0Nk=mo,"How many attempts for the year. Until now, message still the same. It’s not you, it’s us. We understand that receiving this news may be disappointing. And while we’re unable to disclose the specific reasons why your GXS FlexiLoan application wasn’t approved, please know that every GXS FlexiLoan application goes through an evaluation process that must meet our eligibility criteria and internal assessment requirements.",1,1,2.12.0,25/9/2023 17:02,"We're sorry to hear that, Jessie. It is certainly not our intent to make any of our customers feel this way. And we'll definitely take this as a feedback. We understand you're interested in our FlexiLoan, feel free to reach out to us directly at (+65) 3105 2055 or via email if you need any help! 🙏",25/9/2023 17:39,2.12.0
85,85df6e00-cf6b-4207-9d9e-8a3790917640,Jeff Tan7729,https://play-lh.googleusercontent.com/a-/ALV-UjXa4b98NmuvepGXl6C6iHRqqvBnJoMhuRoStNS0a8K9YC4,"Year 2023, a banking app that can't save pay, are you living in yesteryears?",1,2,2.11.0,18/9/2023 20:15,"Hi Jeff! Thanks for sharing your thoughts! Your feedback is important to us as we evolve and improve our products to better serve you. As a digital bank, we're committed to staying agile and responsive to your needs. Keep the feedback coming, and we'll keep working to make the bank work better for you! 🙏",18/9/2023 20:28,2.11.0
86,7e003104-d68c-48ac-a75e-8bf414c287aa,MydailyGame Channel,https://play-lh.googleusercontent.com/a-/ALV-UjUNJFjlhI--pXvSCbEZBAckaysgrWiZLnWE4vAEfuyTPfs,"Cannot register, keep nothing pop up On sign up",1,1,2.11.0,18/9/2023 17:30,Hi MydailyGame Channel. We're sorry to hear about your experience. 🙏 Please reach out to our 24/7 hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg with the screenshot so that we can address your concerns directly. Thank you!,18/9/2023 17:42,2.11.0
87,db3d3a62-866c-4ee4-aa06-4dede1b66e76,Garima Gupta,https://play-lh.googleusercontent.com/a/ACg8ocIV2Rccrp9viJJ3JdSQFunBzSqk_6hUxV9dStQl6ulg6ow=mo,No debit card. Max interest reduced to only 2.65 now within one month of start.,1,0,2.11.0,17/9/2023 13:37,"Hi Garima, we are sorry to hear about your experience and appreciate you sharing your thoughts with us. We want you to know that we will be introducing additional features in the upcoming months. Please keep an eye on our social media platforms for the latest news and updates! 😊

",17/9/2023 19:52,2.11.0
88,31611116-265e-4358-a7bb-937de8c992be,Andrew Chew,https://play-lh.googleusercontent.com/a/ACg8ocK4oo0fFjG9BNzlRTo9JfCW8ip-e-vXmF9j11EgX8MM=mo,is there a login issue now,3,2,2.11.0,17/9/2023 12:02,"Hi Andrew, please reach out to our 24/7 hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg so that we can address your concerns directly. Thank you! 🙏",18/9/2023 9:03,2.11.0
89,b417dcab-2626-45fc-822c-ab7e8fc982cd,Sufiean abu,https://play-lh.googleusercontent.com/a/ACg8ocLv9H-V_ArpWElvLZsGy6eT83Lz4h31gq2jXPPHBkJL=mo,"Poor, get in touch with email late response after few weeks then replied. Not recommending 😔",1,1,2.11.0,16/9/2023 16:31,"We're sorry to hear that. We'd like to take a closer look at the experience you had, please reach out to us directly via the 24x7 hotline at (+65) 3105 2055 so we can address your concerns, Sufiean. 🙏",18/9/2023 9:35,2.11.0
90,96b18935-1282-4774-b3a3-d4955bc550cb,c. hs,https://play-lh.googleusercontent.com/a-/ALV-UjWpiJp65JhXUMtAcy2VVCfhIPNTpmmQfGuAj3EsOqYKhRU,Great concept on the savings account. Daily interest really motivates keeping money there. Hope to see GXS bank grow and increase the savings account limit. Edit: Interest rate drop significantly. Moving out.,2,4,2.9.0,15/9/2023 15:26,We are so sorry to hear that. Thanks for sharing your thoughts with us. Please reach out to our 24/7 hotline at (+65) 3105 2055 or drop us an email at help@gxs.com.sg so that we can address your concerns directly. Your input helps us improve and serve you better. 😊,21/8/2023 10:43,2.9.0
91,7a71fa68-b5c5-43b6-b9b8-be9019790907,Kenny Ng,https://play-lh.googleusercontent.com/a/ACg8ocKZ7MlzMy5i2psFEv8dNROqnpuaKtb-xLNbr8gyVxGL=mo,Cool app.,5,5,,13/9/2023 13:31,Your feedback has us doing a happy dance! 🤩 We're thrilled to hear that our app has won your heart and become your digital sidekick. 🎉,13/9/2023 21:03,
92,7400e86c-1002-4050-a042-4c86d8dbf46b,Karry Hane,https://play-lh.googleusercontent.com/a-/ALV-UjWmlq8ieC3VM0d7MuTEmiTvpSSz3ZlhpRrZ3n_rvJ2eda57,Can't even open the GXS app... the only way to access your account with a digital bank. It's like placing your money and cementing it with a roof and 4 walls with no doors!,1,2,2.10.1,11/9/2023 22:16,Hey Don. Thank you for taking the time to share your feedback on the GXS app. We're sorry to hear that you're having trouble accessing the app. Please kindly send us a screenshot of the error at help@gxs.com.sg so that we can address the issue or contact us at (+65) 3105 2055. Thank you! 🙏,13/9/2023 13:58,2.10.1
93,5d01ed6f-f6f9-43d6-8424-84072b50f1a5,Fizie Joe,https://play-lh.googleusercontent.com/a-/ALV-UjUbqoCnxDTFGaIZK-TihYw4X6jbsGGsbQVd73iGqSbjVFA,Attempt to try but it keep post something wrong.cannot go thru the apps.dont know why?3 times try even more but still can't get thru?,1,1,2.9.0,10/9/2023 18:08,"Hey Fizie, we're sorry that you are experiencing issues with our GXS app. Please contact us at (+65) 3105 2055 or email us at help@gxs.com.sg with your contact number and the screen recording of the issue. Thank you! 🙏",10/9/2023 19:41,2.9.0
94,676cdd39-b462-4c74-89e0-5ffbec58025e,Han Yang Tan,https://play-lh.googleusercontent.com/a-/ALV-UjWIns8RwTgoDzgmPUGL79ZtaezJ7oHUvPlI7GJEhOki7Ds,Unable to open the app and use my funds. Is this some kind of cash grab?,1,0,2.10.1,10/9/2023 12:24,Hi Han Yang! We're really sorry to hear about the trouble you faced while using the GXS app. We want to help you out as quickly as possible. Can you please get in touch with us through our 24x7 hotline at (+65) 3105 2055 or shoot us an email at help@gxs.com.sg with your contact number and screen recording of the issue?,10/9/2023 13:09,2.10.1
95,3103072b-b90c-40db-8639-ec8106f1bc81,Clement,https://play-lh.googleusercontent.com/a-/ALV-UjXgfLNzNqS9R8rJImgksS_IloDgHmjzZt50pHrBShnmog,"Wasn't able to log in since 7 Sept. Called the CSO hotline on 9 Sept and was told to try resending the email OTP. Checked the email junk box and retried multiple times but didn't receive any emails. Was told that they had to check on the back end. When asked when I could receive a response, they mentioned 2 working days?? But this means I wouldn't be able to carry out any transactions for 5 whole days. Imagine if I had a critical transaction to carry out! I would have no access to my funds!!!!",1,4,2.9.0,9/9/2023 10:36,"Hi Clement, we're really sorry about the inconvenience you've been facing. We noted that you've already reached out to our hotline, and we trust that our team is on it, working hard to resolve the issue. If you have any more questions or need further assistance, feel free to get in touch with our customer service channels. Thanks for your patience!",9/9/2023 10:56,2.9.0
96,6450b164-734c-4a0b-9868-ffd9b163a615,To Ricky,https://play-lh.googleusercontent.com/a/ACg8ocJj1pdrJDf51RuBa1c7wxXF7vyf2PeY0V4YeN8eKL6G=mo,App got problem can't login,1,1,,8/9/2023 19:42,Hi Ricky! We'd love to look into this. Please contact us at (+65) 3105 2055 or email help@gxs.com.sg with your contact number and a screen recording of the issue. We'll investigate promptly and get back to you. Thanks!,8/9/2023 20:39,
97,dadba2b9-17f8-423b-8834-e2af1d957bc0,Edwin,https://play-lh.googleusercontent.com/a-/ALV-UjUGittdGEoCMsmPXUb_kBIM4cIV3F1Qn_UT18d8dWeVqCE,"Stuck on Oops, something went wrong page when opening the app, while overseas. I can't imagine if I was in a urgent situation and my banking app failed like this. No way to access funds through a browser too means you can't do anything at all other than hope the problem is fixed soon. Put what you can afford to lose.",1,13,2.10.1,8/9/2023 6:35,"Hey Edwin, we're sorry that you are experiencing issues with our GXS app. Kindly reach out to us via our 24/7 hotline at (+65) 3105 2055 so we will be able to assist you. Thank you! 🙏",8/9/2023 9:03,2.10.1
98,8ffeb707-e27a-42f0-8ae7-811d96e4dbe1,Zen,https://play-lh.googleusercontent.com/a/ACg8ocI6t-ndAyBk585_iktVlqlfkocKZC0fHLy94l8W9dxA=mo,Same cannot open the apps now... What happened?...,1,1,2.10.1,7/9/2023 20:00,Hi Zen! Apologies for the GXS app trouble. We're here to help! Please contact us at (+65) 3105 2055 or email help@gxs.com.sg with your contact number and a screen recording of the issue. We'll investigate promptly and get back to you. Thanks!,7/9/2023 20:20,2.10.1
99,2e308261-d832-496a-9665-77de468cb396,znyew,https://play-lh.googleusercontent.com/a/ACg8ocK4nmnTSSZgWskriaeW43trynMbYsUee39bxltX7bzF=mo,Unable to open all of a sudden when I try on 7 Sep and only stuck in loading screen,1,1,2.10.1,7/9/2023 18:06,We are sorry that you are experiencing some issue with the app. Please reach out to us via our 24/7 hotline at (+65) 3105 2055 so we will be able to assist you. Thank you! 🙏,7/9/2023 19:26,2.10.1
100,4740d619-59e7-4d26-8ae1-66bbdf363009,Kelvin Goh,https://play-lh.googleusercontent.com/a/ACg8ocK6kTF4-FrscJUT77hlUlytXBnkCqxCgcv9gCWNuC-S=mo,False promise so fast change interest rate,1,2,2.8.1,6/9/2023 19:27,"Hi Kelvin! We hear you and always striving to improve. We recognise our customers use GXS for Grab and Singtel Dash transactions to earn 1.2x reward points from eligible transactions, so from 17 August 2023, we're increasing the interest rates for our GXS Main Account from 0.08% to 2.38% p.a. and the Saving Pockets will be adjusted to 2.68% p.a.🙏",6/9/2023 20:56,2.8.1
101,a1c274de-3ee8-426c-b2f5-ae852b520e9b,Garreth Alvin Chan,https://play-lh.googleusercontent.com/a-/ALV-UjVFIk2LuIcUH4Lno-isfBuobDJpDVb6r7pRcdQGjRa4ZLTP,Unexpected error when trying to login. Kindly fix this issue ASAP.,1,2,2.10.1,6/9/2023 13:04,"We're sorry to hear this, Garreth. Please get in touch with us at help@gxs.com.sg with a screen recording of the error, along with your contact details so that we can reach out to assist you. Thanks! 🙏",6/9/2023 13:39,2.10.1
102,d381dd88-da53-4474-91c9-a2eb6812e9b2,Brad Pang,https://play-lh.googleusercontent.com/a/ACg8ocLPe-s9MpLXGBgPZHbYDts_kFNoy9hytkcdw1gwVbsz=mo,"Unable to open app. From other reviews, seems I am not the only one. How to trust this bank?",1,2,2.10.1,5/9/2023 20:04,Hi Brad! We're really sorry to hear about the trouble you faced while using the GXS app. We want to help you out as quickly as possible. Can you please get in touch with us through our 24x7 hotline at (+65) 3105 2055 or shoot us an email at help@gxs.com.sg with your contact number and screen recording of the issue?,5/9/2023 21:00,2.10.1
103,a5c62138-75f8-4b1e-b299-cada670971ee,路過的天才,https://play-lh.googleusercontent.com/a-/ALV-UjWJ0hjoifrz1jcY1zUseXLBSAjVo4aY3429_j9Zt8Xr0LJS,Cannot log in!,1,2,2.10.1,4/9/2023 23:50,"Hi there! We're sorry to hear this. Could you get in touch with us at help@gxs.com.sg with a screenshot or screen recording of the error, along with your contact details so that we can get in touch with you? Thanks! 🙏",5/9/2023 0:25,2.10.1
104,afe4dc84-9a5b-41ed-88f0-52f099f65507,Lucius,https://play-lh.googleusercontent.com/a/ACg8ocIX9jKMHhaDs1mBlwzjWP0WvV0SSIS2Uj4jC-90BJnz=mo,Unable to use biometrics,1,1,2.9.0,4/9/2023 2:00,"Oh no! We're sorry to hear this, Lucius. Could you get in touch with us at help@gxs.com.sg with a screenshot or screen recording of the error, along with your contact details so that we can get in touch with you? Thanks! 🙏",4/9/2023 3:08,2.9.0
